faz_id	population_2000	population_2010	population_2020	population_2025	population_2030	population_2035	population_2040
3816.0	21840.0	23018.0	25515.0	25999.0	26331.0	26652.0	27368.0
4210.0	15813.0	21105.0	25054.0	26593.0	28185.0	29291.0	30216.0
9016.0	10454.0	11784.0	13200.0	14374.0	15868.0	17800.0	19330.0
4005.0	10988.0	13149.0	15457.0	16166.0	16655.0	17075.0	18567.0
4230.0	9476.0	10266.0	11819.0	12640.0	13373.0	13759.0	14155.0
3815.0	18472.0	20281.0	20619.0	20821.0	20992.0	21098.0	21097.0
3705.0	29415.0	30415.0	31137.0	31559.0	32295.0	33225.0	35572.0
3900.0	4876.0	5578.0	6181.0	6539.0	7269.0	7674.0	7837.0
4110.0	16709.0	18639.0	20348.0	21136.0	22342.0	23906.0	27822.0
3416.0	21113.0	22753.0	24064.0	24503.0	24950.0	25734.0	27604.0
3413.0	6514.0	8093.0	10171.0	11287.0	12004.0	12758.0	13120.0
3706.0	15343.0	16459.0	18452.0	18944.0	19165.0	19253.0	19435.0
3600.0	16432.0	18270.0	20130.0	20981.0	21888.0	23181.0	25241.0
3415.0	20227.0	23079.0	28719.0	30750.0	32361.0	33367.0	34961.0
3320.0	24162.0	26962.0	30229.0	31651.0	32734.0	33585.0	34119.0
3505.0	32688.0	36295.0	41958.0	43853.0	44814.0	45671.0	47275.0
3414.0	22931.0	25132.0	27797.0	28500.0	29051.0	29361.0	29550.0
6900.0	7195.0	7727.0	8729.0	9622.0	10650.0	11716.0	12604.0
2940.0	11987.0	14138.0	17846.0	20577.0	23655.0	26804.0	29051.0
2216.0	15732.0	17782.0	19764.0	21117.0	22419.0	23341.0	24078.0
3046.0	22021.0	23086.0	24066.0	24301.0	24635.0	25061.0	25660.0
2225.0	11442.0	13319.0	16314.0	17791.0	19329.0	21395.0	24773.0
3426.0	15276.0	17974.0	22321.0	23863.0	25049.0	25890.0	26627.0
3427.0	16910.0	19576.0	23309.0	24472.0	25378.0	26297.0	27290.0
3045.0	25504.0	26927.0	29116.0	30077.0	30779.0	31373.0	31965.0
3310.0	13327.0	15850.0	19331.0	21269.0	25559.0	29935.0	34910.0
3030.0	28441.0	33412.0	42192.0	46734.0	50514.0	53142.0	54659.0
3130.0	14594.0	15663.0	16128.0	16452.0	16903.0	17421.0	18428.0
3010.0	40623.0	41933.0	44176.0	45626.0	46738.0	47951.0	49099.0
3020.0	21492.0	22924.0	23727.0	24202.0	24482.0	25427.0	29215.0
3425.0	14190.0	17134.0	20631.0	22501.0	23602.0	24587.0	25599.0
2100.0	17970.0	19626.0	20842.0	21519.0	22023.0	22266.0	22957.0
1606.0	12269.0	13087.0	13414.0	13631.0	13903.0	14052.0	14232.0
2215.0	14968.0	16997.0	18649.0	19426.0	20096.0	20533.0	20841.0
1720.0	24244.0	26528.0	26931.0	27543.0	28703.0	29884.0	30170.0
3120.0	22867.0	23684.0	24269.0	24835.0	25807.0	27963.0	32142.0
1900.0	277.0	668.0	975.0	965.0	973.0	970.0	963.0
3110.0	7462.0	8048.0	9366.0	9626.0	9646.0	9657.0	9694.0
3200.0	19129.0	19776.0	21578.0	22799.0	24010.0	25348.0	26554.0
1605.0	16521.0	17503.0	17917.0	18012.0	18108.0	18147.0	18103.0
2000.0	6329.0	8206.0	11368.0	12480.0	13732.0	14638.0	15913.0
1820.0	5469.0	7243.0	7548.0	7825.0	8199.0	8624.0	8803.0
1200.0	14209.0	15855.0	18130.0	19273.0	20085.0	20708.0	21109.0
1710.0	19606.0	21327.0	22014.0	22342.0	23282.0	25418.0	27266.0
1810.0	2885.0	3612.0	3710.0	3948.0	4515.0	5398.0	5987.0
900.0	8600.0	9590.0	10639.0	11128.0	11733.0	12073.0	12351.0
806.0	16097.0	21180.0	30799.0	34554.0	37561.0	40475.0	43616.0
1506.0	21148.0	22366.0	23571.0	24228.0	24822.0	25373.0	25698.0
1410.0	10787.0	11440.0	11439.0	11535.0	11817.0	12486.0	12921.0
1505.0	17772.0	19654.0	21552.0	22180.0	22754.0	23037.0	23472.0
1330.0	20482.0	20303.0	22359.0	23106.0	23487.0	23749.0	23708.0
1000.0	9075.0	9727.0	10129.0	10428.0	10584.0	10755.0	10803.0
1320.0	17449.0	18497.0	18504.0	18517.0	18526.0	18386.0	18241.0
1420.0	10742.0	12247.0	12349.0	12817.0	14015.0	17333.0	20897.0
1130.0	4101.0	4596.0	5500.0	6134.0	6804.0	7328.0	7601.0
1116.0	13432.0	15695.0	17892.0	18790.0	19409.0	19973.0	20407.0
1310.0	24093.0	25946.0	27293.0	27766.0	27895.0	27744.0	27502.0
805.0	16583.0	18198.0	22599.0	24647.0	25944.0	26813.0	27800.0
1115.0	9069.0	11047.0	14070.0	16096.0	17764.0	18705.0	19009.0
205.0	12168.0	12877.0	13145.0	13238.0	13192.0	13241.0	13216.0
136.0	11052.0	11569.0	11806.0	11848.0	11943.0	11998.0	11958.0
1120.0	26987.0	29884.0	35738.0	38567.0	40921.0	42604.0	44692.0
705.0	14288.0	15783.0	18524.0	20741.0	22710.0	27495.0	32533.0
120.0	10805.0	11480.0	12270.0	12460.0	12822.0	13056.0	13219.0
325.0	19030.0	20274.0	22809.0	23827.0	25573.0	26278.0	26601.0
135.0	14443.0	15973.0	17071.0	17546.0	17922.0	18005.0	17888.0
706.0	11558.0	12263.0	13117.0	14009.0	15061.0	16268.0	17733.0
206.0	12072.0	13166.0	13356.0	13528.0	13628.0	13619.0	13657.0
2910.0	1642.0	2143.0	3596.0	4028.0	4384.0	4785.0	5578.0
315.0	13152.0	14099.0	14688.0	15057.0	15441.0	15747.0	15769.0
2935.0	16901.0	9828.0	9638.0	9553.0	9484.0	9342.0	9218.0
605.0	18511.0	20143.0	23931.0	25965.0	28205.0	29560.0	30404.0
606.0	13823.0	15985.0	23366.0	27904.0	31362.0	33958.0	35832.0
506.0	15330.0	20419.0	26493.0	28736.0	31820.0	35113.0	40296.0
110.0	4742.0	4984.0	5109.0	5089.0	5065.0	5023.0	5415.0
505.0	27198.0	36242.0	46169.0	53432.0	59366.0	64214.0	69456.0
2936.0	2149.0	5666.0	7096.0	7446.0	7700.0	7862.0	8498.0
405.0	18236.0	20247.0	25092.0	27993.0	31125.0	33224.0	35358.0
2926.0	23027.0	24319.0	25049.0	26025.0	27276.0	28814.0	30385.0
2925.0	12603.0	14270.0	15198.0	16342.0	18131.0	21630.0	25939.0
2927.0	5092.0	5794.0	6981.0	8358.0	10118.0	12943.0	18525.0
