faz_id	households_2000	households_2010	households_2020	households_2025	households_2030	households_2035	households_2040
6020.0	6775.0	10342.0	12058.0	13524.0	14538.0	15274.0	15596.0
4900.0	1548.0	3433.0	6023.0	8018.0	9589.0	12389.0	15044.0
6010.0	4463.0	7007.0	8788.0	9581.0	10001.0	10295.0	10815.0
4400.0	8442.0	9321.0	9566.0	9603.0	9641.0	9679.0	9656.0
9900.0	2890.0	3131.0	4436.0	4704.0	4913.0	5094.0	5306.0
9904.0	4465.0	4974.0	5746.0	6043.0	6250.0	6539.0	7033.0
9902.0	9212.0	10198.0	13709.0	14029.0	14235.0	14427.0	14862.0
4810.0	3979.0	4517.0	4702.0	4767.0	4825.0	4888.0	4963.0
5720.0	16633.0	18585.0	18936.0	19201.0	19432.0	19560.0	19463.0
9901.0	2552.0	2677.0	3287.0	3594.0	3943.0	4485.0	5562.0
5826.0	2105.0	2960.0	3099.0	3164.0	3233.0	3421.0	3494.0
5825.0	967.0	1403.0	1846.0	1975.0	2016.0	2019.0	2019.0
5925.0	9452.0	10893.0	11119.0	11313.0	11600.0	12172.0	12342.0
9015.0	4650.0	5096.0	5578.0	5902.0	6214.0	6573.0	6719.0
4506.0	6415.0	6979.0	7412.0	7682.0	8028.0	8329.0	8618.0
4605.0	7181.0	8423.0	9722.0	10114.0	10472.0	10836.0	11513.0
9002.0	8505.0	9324.0	14680.0	15957.0	17023.0	18055.0	20026.0
4226.0	5598.0	6226.0	7055.0	7298.0	7578.0	7773.0	8003.0
4505.0	5246.0	5722.0	5958.0	6011.0	6036.0	6102.0	6278.0
4225.0	4139.0	5798.0	6537.0	6853.0	7200.0	7585.0	8221.0
5716.0	8976.0	10200.0	10768.0	10820.0	11090.0	11455.0	11842.0
5916.0	11529.0	13371.0	14049.0	14296.0	14677.0	15362.0	15849.0
4300.0	4443.0	4760.0	5071.0	5250.0	5447.0	5739.0	5995.0
5815.0	1811.0	2042.0	2107.0	2138.0	2213.0	2342.0	2372.0
9004.0	5164.0	5946.0	6754.0	7207.0	7931.0	8943.0	10193.0
5715.0	7352.0	7974.0	8046.0	8065.0	8105.0	8142.0	8158.0
3330.0	4378.0	4707.0	5255.0	5612.0	6017.0	6525.0	6957.0
6506.0	5122.0	5422.0	6003.0	6253.0	6647.0	7137.0	7760.0
5915.0	6726.0	7436.0	7930.0	8013.0	8154.0	8342.0	8565.0
3905.0	3112.0	3589.0	4423.0	4573.0	4681.0	4831.0	5091.0
4130.0	5878.0	7414.0	8180.0	8255.0	8400.0	8366.0	8599.0
6930.0	4194.0	4547.0	4533.0	4525.0	4554.0	4571.0	4595.0
3825.0	6525.0	7495.0	8351.0	8494.0	8695.0	8970.0	9629.0
4120.0	7324.0	8217.0	8967.0	9052.0	9286.0	9534.0	9878.0
3816.0	7983.0	8715.0	9934.0	10182.0	10425.0	11021.0	11249.0
4210.0	6199.0	8120.0	9774.0	10342.0	10891.0	11315.0	11902.0
9016.0	3641.0	4126.0	4765.0	5252.0	5815.0	6572.0	7286.0
4005.0	4338.0	5196.0	6115.0	6292.0	6552.0	6858.0	7650.0
4230.0	3356.0	3590.0	4233.0	4491.0	4705.0	4916.0	5095.0
3815.0	7897.0	8624.0	8829.0	8858.0	8911.0	8982.0	9098.0
3705.0	11790.0	12522.0	13144.0	13378.0	13859.0	14367.0	16022.0
3900.0	2404.0	2659.0	2866.0	3021.0	3421.0	3585.0	3726.0
4110.0	6972.0	7697.0	8573.0	8978.0	9521.0	10238.0	12122.0
3416.0	7762.0	8550.0	9199.0	9355.0	9586.0	10135.0	11128.0
3413.0	2296.0	2842.0	3723.0	4021.0	4259.0	4540.0	4784.0
3706.0	6049.0	6554.0	7218.0	7378.0	7465.0	7505.0	7616.0
3600.0	7251.0	8025.0	8901.0	9172.0	9690.0	10473.0	11557.0
3415.0	7313.0	8629.0	10732.0	11359.0	11815.0	12453.0	13586.0
3320.0	8020.0	9022.0	10330.0	10830.0	11296.0	11750.0	12132.0
3505.0	13617.0	15278.0	17777.0	18404.0	18695.0	19213.0	20405.0
3414.0	8012.0	8952.0	10212.0	10495.0	10669.0	10934.0	11182.0
6900.0	2657.0	2833.0	3291.0	3560.0	3921.0	4342.0	4775.0
2940.0	4555.0	5246.0	6676.0	7571.0	8684.0	9865.0	10988.0
2216.0	5554.0	6191.0	7158.0	7534.0	7962.0	8360.0	8857.0
3046.0	9134.0	9698.0	10288.0	10421.0	10537.0	10754.0	11146.0
2225.0	4571.0	5192.0	6326.0	6836.0	7366.0	8193.0	9604.0
3426.0	4840.0	5949.0	7692.0	8171.0	8603.0	9037.0	9491.0
3427.0	5856.0	6928.0	8385.0	8789.0	9144.0	9580.0	10117.0
3045.0	9951.0	10551.0	11544.0	11880.0	12183.0	12577.0	12915.0
3310.0	4499.0	5435.0	6796.0	7272.0	8754.0	10589.0	12960.0
3030.0	9877.0	11591.0	15285.0	16818.0	18018.0	19125.0	20037.0
3130.0	6501.0	6970.0	7374.0	7550.0	7754.0	7977.0	8662.0
3010.0	14575.0	15187.0	16618.0	17093.0	17644.0	18261.0	19222.0
3020.0	9030.0	9850.0	10430.0	10623.0	10868.0	11382.0	14095.0
3425.0	4821.0	5917.0	7367.0	7901.0	8403.0	8931.0	9343.0
2100.0	6519.0	7119.0	7707.0	7867.0	8001.0	8224.0	8648.0
1606.0	5360.0	5564.0	5811.0	5886.0	5942.0	6022.0	6159.0
2215.0	5848.0	6514.0	7254.0	7561.0	7821.0	7994.0	8293.0
1720.0	10478.0	11134.0	11425.0	11605.0	12075.0	12855.0	13252.0
3120.0	8725.0	9301.0	9822.0	10064.0	10502.0	11462.0	13679.0
1900.0	159.0	368.0	554.0	554.0	555.0	553.0	553.0
3110.0	2646.0	2946.0	3525.0	3622.0	3658.0	3707.0	3741.0
3200.0	6971.0	7292.0	8138.0	8499.0	8917.0	9491.0	10139.0
1605.0	7656.0	7973.0	8179.0	8177.0	8231.0	8270.0	8331.0
2000.0	2729.0	3563.0	4818.0	5232.0	5646.0	5987.0	6474.0
1820.0	3936.0	4600.0	4724.0	4761.0	4849.0	4984.0	5091.0
1200.0	5563.0	6157.0	7043.0	7388.0	7718.0	8025.0	8328.0
1710.0	7792.0	8710.0	9118.0	9339.0	9780.0	11160.0	12647.0
1810.0	1455.0	1791.0	1831.0	1901.0	2070.0	2731.0	3249.0
900.0	3589.0	3952.0	4445.0	4651.0	4820.0	4989.0	5266.0
806.0	5464.0	7223.0	11046.0	12267.0	13337.0	14624.0	16067.0
1506.0	8479.0	8934.0	9577.0	9804.0	10042.0	10244.0	10419.0
1410.0	4407.0	4757.0	4952.0	5061.0	5237.0	5484.0	5750.0
1505.0	7455.0	8162.0	8977.0	9178.0	9398.0	9542.0	9834.0
1330.0	6925.0	7209.0	8178.0	8497.0	8760.0	8908.0	9012.0
1000.0	3449.0	3649.0	3863.0	3943.0	4019.0	4069.0	4139.0
1320.0	6637.0	7225.0	7337.0	7366.0	7363.0	7377.0	7409.0
1420.0	4211.0	4976.0	5219.0	5427.0	5976.0	7659.0	10421.0
1130.0	2006.0	2193.0	2547.0	2723.0	2923.0	3044.0	3321.0
1116.0	5667.0	6375.0	7408.0	7640.0	7916.0	8342.0	8707.0
1310.0	8980.0	9773.0	10490.0	10609.0	10716.0	10777.0	10831.0
805.0	5501.0	6254.0	8180.0	8807.0	9334.0	9769.0	10375.0
1115.0	3429.0	4126.0	5503.0	6092.0	6692.0	7001.0	7172.0
205.0	5216.0	5568.0	5763.0	5807.0	5866.0	5949.0	6018.0
136.0	4807.0	4936.0	5091.0	5139.0	5161.0	5191.0	5248.0
1120.0	10113.0	11345.0	13541.0	14435.0	15237.0	16099.0	17528.0
705.0	5093.0	5655.0	6783.0	7533.0	8166.0	10165.0	12730.0
120.0	4398.0	4594.0	4907.0	5017.0	5136.0	5312.0	5406.0
325.0	7485.0	8104.0	9236.0	9566.0	10257.0	10626.0	11034.0
135.0	5846.0	6344.0	6873.0	6983.0	7102.0	7170.0	7217.0
706.0	4079.0	4324.0	4787.0	5033.0	5397.0	5968.0	6632.0
206.0	5172.0	5759.0	5971.0	6026.0	6059.0	6106.0	6200.0
2910.0	599.0	792.0	1327.0	1422.0	1547.0	1690.0	2065.0
315.0	5339.0	5755.0	6017.0	6140.0	6389.0	6567.0	6674.0
2935.0	4583.0	2757.0	2738.0	2716.0	2684.0	2658.0	2637.0
605.0	6750.0	7356.0	8614.0	9316.0	10285.0	11017.0	11554.0
606.0	4967.0	5832.0	8552.0	9826.0	11003.0	12140.0	13320.0
506.0	5011.0	6673.0	9149.0	10017.0	10911.0	12166.0	14425.0
110.0	1951.0	2097.0	2188.0	2204.0	2217.0	2286.0	2491.0
505.0	8818.0	11907.0	16006.0	18178.0	20140.0	22165.0	25195.0
2936.0	868.0	1927.0	2517.0	2644.0	2731.0	2812.0	3077.0
405.0	6570.0	7404.0	9208.0	10143.0	11391.0	12293.0	13494.0
2926.0	7780.0	8193.0	8804.0	9117.0	9595.0	10255.0	11119.0
2925.0	4380.0	4982.0	5462.0	5840.0	6485.0	7813.0	9743.0
2927.0	1966.0	2202.0	2608.0	3017.0	3698.0	4999.0	7417.0
