faz_id	jobs_2000	jobs_2010	jobs_2020	jobs_2025	jobs_2030	jobs_2035	jobs_2040
4130.0	25302.0	21963.0	25314.0	27035.0	28803.0	31361.0	36703.0
6930.0	3059.0	2804.0	3523.0	3581.0	3759.0	3869.0	3988.0
3825.0	5816.0	6151.0	7598.0	8295.0	8749.0	9152.0	9471.0
4120.0	2766.0	2886.0	3494.0	3632.0	3991.0	4706.0	5738.0
3816.0	3364.0	3541.0	4125.0	4210.0	4315.0	4554.0	5253.0
4210.0	4125.0	4192.0	4920.0	5339.0	5876.0	6434.0	7023.0
9016.0	1386.0	1491.0	1883.0	1891.0	1949.0	2142.0	2189.0
4005.0	1511.0	1541.0	1951.0	1970.0	2122.0	2191.0	2306.0
4230.0	1520.0	1594.0	1996.0	2037.0	2092.0	2169.0	2268.0
3815.0	8738.0	9254.0	10490.0	10703.0	10822.0	11461.0	12940.0
3705.0	34499.0	30991.0	36598.0	37833.0	39467.0	41341.0	43554.0
3900.0	24340.0	23506.0	26379.0	29331.0	33843.0	39889.0	46913.0
4110.0	28485.0	26899.0	36154.0	36799.0	37054.0	37808.0	39178.0
3416.0	3005.0	2946.0	3312.0	3365.0	3457.0	3295.0	3569.0
3413.0	1122.0	1123.0	1474.0	1524.0	1592.0	1678.0	1796.0
3706.0	3576.0	3280.0	4127.0	4200.0	4093.0	4222.0	4342.0
3600.0	46506.0	41006.0	53543.0	59718.0	68939.0	74862.0	78978.0
3415.0	3462.0	3639.0	4162.0	4257.0	4326.0	4374.0	4521.0
3320.0	3636.0	3995.0	5153.0	5635.0	5986.0	6497.0	7023.0
3505.0	16109.0	15643.0	20729.0	22120.0	25347.0	32848.0	43868.0
3414.0	2021.0	2067.0	2800.0	2877.0	2937.0	3005.0	3064.0
6900.0	1941.0	1545.0	2040.0	2094.0	2142.0	2270.0	2336.0
2940.0	1884.0	2029.0	2812.0	2955.0	3130.0	3279.0	3452.0
2216.0	2665.0	2586.0	3469.0	3546.0	3862.0	4050.0	4176.0
3046.0	6449.0	6727.0	8438.0	8763.0	8921.0	9309.0	10968.0
2225.0	3702.0	4076.0	4987.0	5059.0	5087.0	5203.0	5362.0
3426.0	1804.0	1902.0	2462.0	2746.0	2877.0	3047.0	3234.0
3427.0	3353.0	3463.0	5047.0	5147.0	5441.0	5655.0	5993.0
3045.0	3321.0	3323.0	4318.0	4411.0	4518.0	4641.0	4761.0
3310.0	2225.0	2254.0	3735.0	3994.0	4618.0	5425.0	6625.0
3030.0	8735.0	8409.0	10337.0	11005.0	11464.0	11784.0	12151.0
3130.0	18607.0	18873.0	25060.0	26531.0	28454.0	30085.0	32446.0
3010.0	7925.0	8303.0	10783.0	11432.0	11599.0	11812.0	12164.0
3020.0	18953.0	19464.0	22337.0	22597.0	22888.0	23505.0	23617.0
3425.0	2436.0	2632.0	3228.0	3346.0	3484.0	3590.0	3701.0
2100.0	2065.0	1846.0	2174.0	2170.0	2218.0	2321.0	2426.0
1606.0	1748.0	2164.0	2470.0	2787.0	2953.0	3077.0	3133.0
2215.0	4924.0	5226.0	6094.0	6147.0	6214.0	6269.0	6336.0
1720.0	6320.0	5898.0	7053.0	7052.0	7200.0	7325.0	7671.0
3120.0	19160.0	15530.0	17743.0	18609.0	19525.0	20365.0	21305.0
1900.0	13458.0	11839.0	15693.0	16938.0	17817.0	19512.0	21396.0
3110.0	2642.0	2444.0	3065.0	3254.0	3454.0	3549.0	3661.0
3200.0	5906.0	6142.0	7452.0	7609.0	8007.0	8270.0	8581.0
1605.0	6370.0	6527.0	7263.0	7619.0	7792.0	8048.0	8290.0
2000.0	13125.0	12472.0	15263.0	15378.0	15468.0	15814.0	15905.0
1820.0	20391.0	21291.0	24434.0	25637.0	28231.0	37604.0	49243.0
1200.0	4013.0	4148.0	5495.0	5849.0	6180.0	6912.0	7227.0
1710.0	11391.0	11411.0	12823.0	13326.0	13476.0	13867.0	15128.0
1810.0	10799.0	12035.0	13802.0	14298.0	16468.0	18897.0	25540.0
900.0	8731.0	8395.0	10773.0	11039.0	11955.0	12398.0	13224.0
806.0	2129.0	2227.0	3098.0	3159.0	3263.0	3433.0	3947.0
1506.0	3253.0	3243.0	3984.0	4163.0	4442.0	5381.0	5955.0
1410.0	12635.0	12651.0	16070.0	16599.0	17230.0	18144.0	18941.0
1505.0	5327.0	5329.0	6243.0	6957.0	6999.0	7114.0	7264.0
1330.0	3490.0	4020.0	4618.0	4762.0	4865.0	5064.0	5282.0
1000.0	1771.0	1590.0	1853.0	1881.0	1951.0	1988.0	2039.0
1320.0	4465.0	4588.0	5228.0	5427.0	5558.0	5690.0	5939.0
1420.0	12642.0	12618.0	14717.0	15518.0	16900.0	18865.0	21291.0
1130.0	1732.0	1742.0	2368.0	2523.0	2883.0	3363.0	4351.0
1116.0	6983.0	7161.0	8654.0	8863.0	9152.0	9491.0	10246.0
1310.0	4604.0	5240.0	5969.0	6185.0	6274.0	6487.0	6938.0
805.0	2558.0	2866.0	3650.0	3945.0	4032.0	4438.0	4639.0
1115.0	3823.0	3764.0	4251.0	4314.0	4470.0	4695.0	4852.0
205.0	11398.0	11978.0	14367.0	14513.0	14855.0	15067.0	15300.0
136.0	4331.0	4315.0	4572.0	4591.0	4603.0	4630.0	4786.0
1120.0	10556.0	10555.0	13075.0	13404.0	13962.0	16051.0	18847.0
705.0	1786.0	1900.0	2395.0	2705.0	3110.0	3766.0	4272.0
120.0	1450.0	1364.0	1629.0	1667.0	1717.0	1790.0	1858.0
325.0	5549.0	5226.0	6389.0	6190.0	6542.0	6739.0	7286.0
135.0	2588.0	2891.0	3351.0	3439.0	3545.0	3654.0	3776.0
706.0	3038.0	3158.0	3759.0	3817.0	3953.0	4073.0	4316.0
206.0	6983.0	7476.0	8331.0	8439.0	8597.0	9051.0	9214.0
2910.0	1148.0	898.0	1129.0	1197.0	1287.0	1305.0	1343.0
315.0	7435.0	6820.0	7686.0	7212.0	7582.0	7917.0	8307.0
2935.0	11095.0	18698.0	22599.0	23832.0	24259.0	24623.0	25136.0
605.0	3024.0	3229.0	4081.0	3593.0	3783.0	3959.0	4510.0
606.0	2987.0	3215.0	3917.0	3738.0	4007.0	4096.0	4365.0
506.0	2531.0	2521.0	4116.0	4860.0	5921.0	7620.0	11427.0
110.0	880.0	980.0	1278.0	1327.0	1382.0	1455.0	1550.0
505.0	5851.0	5836.0	8610.0	10144.0	12410.0	16323.0	21132.0
2936.0	2643.0	1456.0	2665.0	2882.0	2897.0	2914.0	3198.0
405.0	3548.0	3933.0	5021.0	4357.0	4602.0	4835.0	5087.0
2926.0	2033.0	1737.0	2138.0	2191.0	2481.0	2594.0	2965.0
2925.0	1751.0	1628.0	2016.0	2045.0	2132.0	2282.0	2475.0
2927.0	1337.0	1340.0	1638.0	1675.0	1813.0	2077.0	2639.0
