faz_id	households_2000	households_2010	households_2020	households_2025	households_2030	households_2035	households_2040
205.0	4543.0	4642.0	5025.0	5068.0	5140.0	5173.0	5272.0
136.0	4806.0	4606.0	5002.0	5059.0	5111.0	5161.0	5238.0
1120.0	10170.0	11448.0	13462.0	14322.0	15171.0	16053.0	17354.0
705.0	4907.0	6117.0	6709.0	7384.0	7858.0	9642.0	12093.0
120.0	4412.0	4404.0	4810.0	4919.0	5074.0	5270.0	5413.0
325.0	7177.0	8433.0	9021.0	9440.0	9948.0	10325.0	10634.0
135.0	5839.0	6008.0	6801.0	6992.0	7106.0	7152.0	7206.0
706.0	4081.0	4430.0	4786.0	5025.0	5366.0	5886.0	6612.0
206.0	5174.0	5333.0	5938.0	6013.0	6063.0	6125.0	6223.0
2910.0	601.0	1234.0	1312.0	1407.0	1539.0	1707.0	2084.0
315.0	5223.0	5270.0	5958.0	6025.0	6179.0	6345.0	6460.0
2935.0	5458.0	3194.0	3188.0	3241.0	3320.0	3389.0	3487.0
605.0	6765.0	7166.0	8478.0	9134.0	9881.0	10553.0	11164.0
606.0	4862.0	6672.0	8220.0	9481.0	10611.0	11594.0	12828.0
506.0	4868.0	7389.0	8808.0	9561.0	10456.0	11678.0	13916.0
110.0	1945.0	1934.0	2153.0	2178.0	2215.0	2253.0	2475.0
505.0	9122.0	14455.0	16610.0	18481.0	20620.0	22697.0	25780.0
2936.0	970.0	1852.0	2583.0	2696.0	2773.0	2869.0	3147.0
405.0	5990.0	7062.0	8308.0	9119.0	9911.0	10741.0	11547.0
2926.0	7545.0	8193.0	8786.0	9016.0	9486.0	10237.0	11231.0
2925.0	4661.0	5704.0	6053.0	6291.0	6782.0	7840.0	10194.0
2927.0	1663.0	2022.0	2314.0	2539.0	3009.0	3926.0	6481.0
