30401	5613	8129
30403	4200	4265
30404	3299	4187
30501	1904	1553
30503	3473	4112
30504	4648	4471
30600	5060	5254
30700	3767	3712
30801	5809	6435
30802	3699	3678
30901	2966	3596
30902	4614	5532
31000	3120	3347
31100	6641	6675
31202	6114	6282
31204	5806	6026
31205	3893	6673
31206	4350	4872
31301	2570	2479
31302	4547	4371
31400	5936	5688
31501	3224	3616
31502	4035	3874
31601	4353	5134
31603	3252	5728
31604	1181	4797
31605	4372	3589
31703	6678	6640
31704	3957	5523
31705	3454	3744
31706	2853	6296
31800	3943	4758
31903	6003	6397
31904	3450	3323
31906	2659	3580
31907	5635	7385
31908	4419	4257
31909	2815	3021
32002	2905	2906
32003	4815	4754
32005	7100	6450
32006	4085	4275
32007	3254	3457
32008	4100	4090
32010	3286	5175
32011	2293	4117
32102	4500	4525
32103	4387	4174
32104	5819	5800
32203	5104	6606
32207	2815	3254
32208	4167	7798
32210	2046	10566
32211	5002	4796
32212	7976	7787
32213	1223	4371
32214	1977	6257
32215	4735	4629
32307	6770	6366
32309	3352	5086
32311	6130	5837
32313	3730	5575
32315	5016	5256
32316	4220	5495
32317	6324	6022
32318	4831	5638
32319	4522	4681
32320	4100	4183
32321	3118	4912
32322	3644	3339
32323	5011	5434
32324	4853	5044
32325	5352	5745
32326	2020	3762
32327	3115	3834
32328	2169	3238
32329	2465	6599
32401	4678	5804
32402	4968	6010
32500	4892	5235
32601	2690	2785
32602	2371	10915
32702	6306	6526
32703	1948	2020
32704	5999	5959
32800	2694	2848
40100	4001	3918
40200	5396	5849
40300	3186	2935
40400	3964	3754
40500	2470	2367
40700	3203	3243
40800	2035	2128
40900	2873	2785
41000	5104	5315
41100	4171	4544
41201	3262	3423
41202	5219	5783
41301	4836	5097
41303	1628	4502
41304	4373	2846
41400	5113	5451
41500	1379	1317
41601	4009	5463
41605	5446	5818
41606	3424	5088
41607	2508	3653
41608	5133	6260
41701	4193	4322
41703	2810	5011
41704	3073	5015
41805	5196	5528
41806	7368	7950
41808	3619	4085
41809	4600	5001
41810	3808	5035
41811	4284	6377
41812	2446	5542
41901	2723	4034
41903	6368	6981
41904	4766	5583
41905	3815	5106
42001	5851	5912
42003	3350	3331
42004	3742	4126
42005	4854	5177
42006	3221	4544
50101	2767	2664
50102	4521	5343
50200	4116	4132
50300	5487	5286
50401	7153	6946
50402	5253	5237
50500	6165	6590
50600	908	1265
50700	5894	5808
50800	5842	5915
50900	3112	3228
51000	4193	4369
51100	3986	3713
51200	4453	4168
51300	7336	7149
51400	7096	7425
51500	5353	5397
51601	4535	4741
51602	4198	4000
51701	5452	5581
51702	4099	4531
51802	3332	5159
51803	2425	5628
51804	3575	3741
51905	7071	7976
51912	2302	2281
51913	4230	4183
51914	3974	4048
51915	5206	6733
51916	3727	3677
51917	3812	4038
51918	4555	4949
51921	2575	3872
51922	3998	4642
51923	4331	4739
51924	3092	5969
51925	3231	6279
51926	3410	4571
51927	4662	4695
51928	2328	4766
52003	976	7248
52004	5529	5741
52005	5628	5491
52006	4490	4226
52007	3543	4656
52104	1409	3353
52105	1855	1893
52107	2995	3972
52108	5662	5808
52112	2546	2607
52113	2612	3006
52114	7354	4983
52115	3451	6726
52118	3412	6832
52203	3332	5209
52204	4948	5345
52206	3302	4250
52207	4698	5409
52208	1153	4016
52209	4709	2500
52301	4334	4682
52302	3435	3672
52401	3840	3799
52402	3987	3894
52502	3957	4325
52503	5604	6778
52504	2617	2495
52603	2109	2434
52604	3862	4227
52605	5215	5836
52606	3902	5125
52607	3319	5851
52701	1414	1518
52705	4147	7189
52706	2119	5311
52707	2248	3554
52708	878	5314
52709	5594	3337
52803	5153	5096
52804	6400	6760
52805	3961	4279
52806	5625	7033
52903	4041	3963
52904	5415	5442
52905	3504	4111
52906	4081	4428
53101	2752	3715
53102	4479	4634
53201	3459	3841
53202	4016	4167
53301	4352	6121
53302	4753	5555
53400	4742	5517
53504	4795	6310
53505	4253	4988
53506	4953	5315
53507	1269	4726
53508	3991	3345
53509	2244	3839
990100	0	0
53602	4462	5635
53603	4806	3846
53604	1876	4115
53700	2818	3059
53801	3546	3630
53802	4108	5394
53803	5090	5233
60200	353	660
60300	3882	3970
60400	4009	3896
60500	4028	3921
60600	5353	5248
60700	5454	5530
60800	5015	4927
60903	3074	3026
60904	5153	5010
60905	6233	6177
60906	2081	1927
61001	3684	3696
61002	4493	4150
61100	6173	6098
61200	5143	4769
61300	4902	4725
61400	2524	2702
61500	4298	4596
61601	1156	1626
61602	527	770
61700	4072	4535
61800	2898	2809
61900	1786	1861
62000	4315	4172
62300	4635	5235
62400	5444	5471
62500	7547	7056
62600	2546	2916
62801	6023	6022
62802	3707	4104
62900	6624	7363
63000	2934	2952
63100	4067	4147
63200	4743	4791
63300	6447	7734
63400	6868	7507
63501	4231	4156
63502	4386	5160
70100	2306	3362
70203	3909	5203
70204	3599	3598
70205	3535	3367
70206	3874	4167
70207	4240	4574
70307	3670	4876
70308	3546	3782
70309	4412	5557
70310	4125	5178
70311	4591	4624
70312	2715	4865
70313	4517	6017
70314	1150	2880
70315	2745	4597
70316	975	5207
70401	1999	2016
70403	3552	3515
70404	1281	4465
70703	4781	6060
71100	2332	2358
71205	4098	4661
71206	5033	6582
71207	4579	5664
71208	5863	7128
71209	4544	4205
71210	4660	4505
71304	4542	5886
71305	3447	3596
71306	5180	6166
71307	3492	4629
71309	2177	4335
71310	3423	4555
71403	3731	3981
71406	3739	6109
71407	4882	6626
71408	3529	4005
71409	4110	4409
71410	3350	5713
71411	3415	4725
71503	4820	5072
71504	3919	4043
71505	4977	5202
71506	4950	5308
71601	4069	4901
71602	4658	7351
71703	3110	3548
71704	3830	4344
71705	3261	3688
71706	1792	1898
71707	2619	2839
71803	4774	5234
71805	3435	3542
71806	4212	4213
71807	5070	3456
71808	2401	3887
71901	4536	4666
71902	5131	5177
72000	4179	4775
72105	4697	4298
72106	6288	5829
72107	4227	4192
72108	5045	5633
72109	3505	3468
72111	2467	2507
72112	4754	4358
72305	5894	5870
72307	4450	4351
72308	7091	6784
72309	5719	5877
72310	3646	3767
72311	4033	4184
72312	3755	5503
72313	3889	3797
72405	3937	4107
72406	4870	5820
72407	4310	4622
72408	5378	5778
72409	2284	2510
72410	2803	3633
72503	3872	4174
72504	2876	3811
72505	6048	6892
72506	2593	3433
72507	2649	2637
72601	4599	5218
72602	3327	3898
72603	4100	5035
72800	2158	8267
72901	3599	2170
72903	2542	1666
900202	266	4916
72906	10867	71
990002	782	4345
73001	5169	6018
73005	4644	5425
73006	2897	3828
73108	5398	7451
73110	3422	3864
73111	3716	4328
73113	3733	6323
73114	5247	5600
73115	4400	4431
73116	2975	3331
73117	3422	3791
73118	4076	4597
73119	2757	3139
73120	3307	3406
73121	2851	4708
73122	1516	4392
73123	2882	4539
73124	2274	2782
73125	3632	9584
73126	815	3616
73200	5114	6206
73301	4998	5464
73302	3544	4030
73404	6007	5859
73405	2967	3392
73406	4354	4672
73407	3443	3521
73408	4031	4118
73500	6751	7019
80101	2299	2377
80102	4315	4486
80200	3379	3467
80300	2887	3053
80400	3417	3359
80500	2609	2742
80600	4847	4891
80700	3202	3216
80800	2785	1843
80900	4319	4411
81000	4664	3591
81100	2614	2696
81200	2962	2990
81400	140	138
90101	4870	5611
90102	4810	5781
90201	1930	4573
90202	6093	5063
90300	4563	3837
90400	4232	4515
90501	3114	3689
90502	3788	4552
90700	4774	5102
90800	4077	4169
90900	5360	6928
91000	5934	6615
91100	4227	4866
91201	3600	3812
91203	7625	7111
91204	3044	3135
91301	3705	4327
91302	5027	5587
91400	3162	3093
91500	3837	3877
91600	6832	6339
91700	7082	7927
91800	2832	2903
91900	3267	4108
92000	4613	5683
92100	4846	6470
92200	5729	6226
92300	5204	6000
92400	6347	6023
92500	4484	5287
92600	5542	6029
92701	4197	4623
92704	3077	3208
92801	4089	4306
92802	3794	4374
92803	2608	2788
92901	4783	5639
92902	4880	5406
940000	3026	3500
940001	8047	9196
940002	8593	8007
940003	1470	6790
940004	6738	6478
940005	5152	5834
940006	2802	2447
940007	3224	3150
940008	5581	5902
940009	2550	2834
940010	4113	3980
940011	4045	4096
940100	5299	6069
