80700	1432	1496
80800	734	568
80900	1820	1883
81000	2068	1588
81100	1108	1178
81200	1297	1309
81400	40	41
90101	1875	2230
90102	1894	2390
90201	695	1663
90202	2195	1887
90300	1284	1191
90400	1510	1697
90501	1351	1959
90502	1644	1742
90700	1791	1943
90800	1480	1624
90900	2508	3308
91000	2200	2595
91100	1588	1931
91201	1423	1714
91203	2745	2794
91204	1281	1477
91301	1308	1638
91302	1740	2014
91400	1232	1244
91500	1270	1375
91600	2507	2494
91700	2453	2838
91800	1101	1165
91900	1215	1564
92000	1668	2158
92100	1845	2482
92200	2385	2652
92300	1930	2301
92400	2436	2419
92500	1750	2136
92600	2056	2362
92701	1497	1719
92704	1098	1246
92801	1436	1599
92802	1287	1559
92803	923	1055
92901	1675	2086
92902	1644	1937
940000	1140	1384
940001	2968	3398
940002	3506	3084
940003	634	2635
940004	2497	2568
940005	1697	1938
940006	817	747
940007	999	989
940008	2140	2246
940009	962	1110
940010	2008	1908
940011	1502	1573
940100	2164	2559
