zone_id	2010
1581	0
1582	2
1583	0
1584	39
1585	10
1586	0
1587	11
1588	0
1589	210
1590	447
1591	767
1592	334
1593	225
1594	427
1595	256
1596	207
1597	119
1598	138
1599	187
1600	361
1601	278
1602	369
1603	67
1604	491
1605	0
1606	176
1607	464
1608	181
1609	717
1610	218
1611	2055
1612	385
1613	0
1614	224
1615	6
1616	0
1617	365
1618	320
1619	465
1620	493
1621	523
1622	403
1623	712
1624	239
1625	1086
1626	0
1627	305
1628	0
1629	1
1630	1206
1631	225
1632	112
1633	229
1634	200
1635	193
1636	178
1637	613
1638	1102
1639	177
1640	358
1641	413
1642	361
1643	694
1644	436
1645	322
1646	206
1647	292
1648	0
1649	385
1650	0
1651	1
1652	271
1653	79
1654	0
1655	3
1656	72
1657	404
1658	832
1659	489
1660	559
1661	491
1662	333
1663	515
1664	617
1665	354
1666	770
1667	439
1668	528
1669	432
1670	163
1671	212
1672	801
1673	70
1674	785
1675	271
1676	461
1677	712
1678	213
1679	1623
1680	310
1681	368
1682	438
1683	679
1684	0
1685	447
1686	262
1687	232
1688	397
1689	578
1690	99
1691	614
1692	383
1693	315
1694	537
1695	590
1696	835
1697	407
1698	0
1699	327
1700	481
1701	527
1702	144
1703	120
1704	1
1705	99
1706	557
1707	810
1708	127
1709	421
1710	321
1711	89
1712	316
1713	95
1714	329
1715	407
1716	645
1717	2
1718	495
1719	1069
1720	1409
1721	788
1722	442
1723	503
1724	738
1725	296
1726	663
1727	641
1728	812
1729	717
1730	397
1731	918
1732	450
1733	1267
1734	691
1735	633
1736	117
1737	546
1738	2
1739	43
1740	127
1741	364
1742	142
1743	611
1744	126
1745	247
1746	239
1747	134
1748	459
1749	699
1750	646
1751	478
1752	626
1753	614
1754	686
1755	867
1756	103
1757	710
1758	56
1759	760
1760	375
1761	354
1762	142
1763	354
1764	163
1765	432
1766	263
1767	215
1768	119
1769	571
1770	793
1771	145
1772	292
1773	180
1774	613
1775	471
1776	790
1777	2
1778	732
1779	0
1780	8
1781	589
1782	304
1783	598
1784	406
1785	283
1786	292
1787	164
1788	457
1789	222
1790	469
1791	432
1792	225
1793	765
1794	70
1795	1482
1796	621
1797	0
1798	248
1799	222
1800	541
1801	326
1802	801
1803	343
1804	415
1805	309
1806	440
1807	374
1808	231
1809	412
1810	431
1811	870
1812	350
1813	613
1814	367
1815	374
1816	471
1817	408
1818	367
1819	284
1820	309
1821	585
1822	612
1823	324
1824	204
1825	271
1826	358
1827	197
1828	171
1829	457
1830	307
1831	578
1832	895
1833	619
1834	232
1835	573
1836	459
1837	255
1838	686
1839	325
1840	472
1841	455
1842	376
1843	302
1844	846
1845	223
1846	455
1847	281
1848	677
1849	534
1850	336
1851	105
1852	86
1853	311
1854	629
1855	502
1856	431
1857	755
1858	480
1859	405
1860	196
1861	193
1862	386
1863	321
1864	60
1865	173
1866	583
1867	674
1868	590
1869	0
1870	354
1871	601
1872	631
1873	266
1874	104
1875	188
1876	379
1877	571
1878	662
1879	672
1880	385
1881	16
1882	323
1883	330
1884	251
1885	212
1886	322
1887	262
1888	253
1889	422
1890	203
1891	197
1892	160
1893	24
1894	468
1895	137
1896	329
1897	2782
1898	8
1899	99
1900	748
1901	349
1902	461
1903	326
1904	151
1905	115
1906	224
1907	297
1908	325
1909	306
1910	31
1911	114
1912	482
1913	1374
1914	669
1915	459
1916	214
1917	28
1918	828
1919	908
1920	158
1921	177
1922	571
1923	444
1924	194
1925	274
1926	255
1927	180
1928	163
1929	149
1930	1215
1931	29
1932	0
1933	231
1934	563
1935	406
1936	789
1937	660
1938	396
1939	1081
1940	53
1941	1014
1942	790
1943	236
1944	30
1945	66
1946	374
1947	252
1948	39
1949	39
1950	653
1951	281
1952	1094
1953	1260
1954	523
1955	613
1956	292
1957	542
1958	634
1959	545
1960	411
1961	409
1962	504
1963	222
1964	405
1965	611
1966	1405
1967	279
1968	672
1969	733
1970	766
1971	110
1972	837
1973	812
1974	1028
1975	311
1976	2157
1977	1683
1978	79
1979	372
1980	437
1981	109
1982	119
1983	2274
1984	360
1985	439
1986	149
1987	518
1988	272
1989	89
1990	1120
1991	1088
1992	186
1993	459
1994	25
1995	330
1996	78
1997	180
1998	1533
1999	614
2000	382
2001	247
2002	544
2003	398
2004	918
2005	586
2006	442
2007	533
2008	1360
2009	793
2010	538
2011	1084
2012	426
2013	807
2014	460
2015	266
2016	103
2017	383
2018	0
2019	458
2020	99
2021	980
2022	739
2023	586
2024	676
2025	392
2026	353
2027	423
2028	468
2029	47
2030	532
2031	353
2032	532
2033	77
2034	13
2035	142
2036	313
2037	128
2038	309
2039	605
2040	481
2041	270
2042	241
2043	60
2044	129
2045	320
2046	280
2047	119
2048	364
2049	381
2050	103
2051	519
2052	160
2053	136
2054	127
2055	101
2056	281
2057	230
2058	188
2059	311
2060	892
2061	158
2062	169
2063	217
2064	308
2065	235
2066	501
2067	172
2068	244
2069	873
2070	873
2071	203
2072	148
2073	163
2074	100
2075	76
2076	114
2077	1038
2078	578
2079	484
2080	159
2081	30
2082	776
2083	369
2084	840
2085	739
2086	642
2087	814
2088	426
2089	22
2090	454
2091	214
2092	144
2093	288
2094	206
2095	173
2096	122
2097	233
2098	245
2099	1810
2100	356
2101	367
2102	296
2103	113
2104	50
2105	523
2106	525
2107	656
2108	465
2109	1267
2110	488
2111	472
2112	189
2113	362
2114	490
2115	273
2116	353
2117	155
2118	761
2119	920
