commute_id	origin_district_id	destination_district_id	commute_trips
6016	6	16	448
6017	6	17	424
6018	6	18	172
6019	6	19	263
7001	7	1	497
7002	7	2	987
7003	7	3	1038
7004	7	4	2256
7005	7	5	5835
7006	7	6	11306
7007	7	7	33721
7008	7	8	18998
7009	7	9	16773
7010	7	10	6669
7011	7	11	7178
7012	7	12	5662
7013	7	13	3821
7014	7	14	341
7015	7	15	1178
7016	7	16	1007
7017	7	17	891
7018	7	18	686
7019	7	19	365
8001	8	1	138
8002	8	2	295
8003	8	3	327
8004	8	4	715
8005	8	5	1673
8006	8	6	4464
8007	8	7	4142
8008	8	8	35431
8009	8	9	12625
8010	8	10	4872
8011	8	11	8812
8012	8	12	5637
8013	8	13	3845
8014	8	14	310
8015	8	15	827
8016	8	16	778
8017	8	17	588
8018	8	18	310
8019	8	19	167
9001	9	1	282
9002	9	2	447
9003	9	3	558
9004	9	4	873
9005	9	5	1967
9006	9	6	5259
9007	9	7	7141
9008	9	8	24718
9009	9	9	85121
9010	9	10	5087
9011	9	11	8705
9012	9	12	7597
9013	9	13	8772
9014	9	14	1554
9015	9	15	6562
9016	9	16	6043
9017	9	17	4189
9018	9	18	2717
9019	9	19	381
10001	10	1	388
10002	10	2	639
10003	10	3	953
10004	10	4	1692
10005	10	5	3295
10006	10	6	13489
10007	10	7	2035
10008	10	8	6984
10009	10	9	3954
10010	10	10	36287
10011	10	11	17859
10012	10	12	11064
10013	10	13	6402
10014	10	14	457
10015	10	15	959
10016	10	16	360
10017	10	17	418
10018	10	18	154
10019	10	19	408
11001	11	1	36
11002	11	2	48
11003	11	3	60
11004	11	4	71
11005	11	5	125
11006	11	6	504
11007	11	7	120
11008	11	8	567
11009	11	9	425
11010	11	10	1130
11011	11	11	19213
11012	11	12	3674
11013	11	13	903
11014	11	14	52
11015	11	15	109
11016	11	16	38
11017	11	17	54
11018	11	18	23
11019	11	19	80
12001	12	1	100
12002	12	2	183
12003	12	3	270
12004	12	4	466
12005	12	5	950
12006	12	6	4062
12007	12	7	1125
12008	12	8	5260
12009	12	9	4106
12010	12	10	7231
12011	12	11	30564
12012	12	12	36794
12013	12	13	9332
12014	12	14	632
12015	12	15	1165
12016	12	16	423
12017	12	17	492
12018	12	18	194
12019	12	19	279
13001	13	1	187
13002	13	2	289
13003	13	3	532
13004	13	4	770
13005	13	5	1587
13006	13	6	5959
13007	13	7	1550
13008	13	8	8935
13009	13	9	8611
13010	13	10	9883
13011	13	11	24384
13012	13	12	19941
13013	13	13	55287
13014	13	14	2750
13015	13	15	5145
13016	13	16	1882
13017	13	17	2104
13018	13	18	714
13019	13	19	448
14001	14	1	40
14002	14	2	81
14003	14	3	123
14004	14	4	288
14005	14	5	590
14006	14	6	2073
14007	14	7	704
14008	14	8	3357
14009	14	9	4913
14010	14	10	3294
14011	14	11	6870
14012	14	12	5954
14013	14	13	8663
14014	14	14	6570
14015	14	15	5604
14016	14	16	1779
14017	14	17	2148
14018	14	18	673
14019	14	19	139
15001	15	1	223
15002	15	2	254
15003	15	3	416
15004	15	4	504
15005	15	5	996
15006	15	6	2804
15007	15	7	1281
15008	15	8	6111
15009	15	9	10831
15010	15	10	4513
15011	15	11	8829
15012	15	12	7481
15013	15	13	10560
15014	15	14	3177
15015	15	15	39613
15016	15	16	7237
15017	15	17	15760
15018	15	18	4160
15019	15	19	541
16001	16	1	282
16002	16	2	357
16003	16	3	490
16004	16	4	579
16005	16	5	1027
16006	16	6	2664
16007	16	7	2229
16008	16	8	9505
16009	16	9	18671
16010	16	10	3121
16011	16	11	5254
16012	16	12	4813
16013	16	13	7395
16014	16	14	1911
16015	16	15	13772
16016	16	16	24404
16017	16	17	14504
16018	16	18	7221
16019	16	19	403
17001	17	1	30
17002	17	2	49
17003	17	3	42
17004	17	4	125
17005	17	5	213
17006	17	6	635
17007	17	7	438
17008	17	8	1878
17009	17	9	3725
17010	17	10	956
17011	17	11	2184
17012	17	12	1635
17013	17	13	2179
17014	17	14	644
17015	17	15	6829
17016	17	16	3111
17017	17	17	24582
17018	17	18	5290
17019	17	19	65
18001	18	1	342
18002	18	2	428
18003	18	3	442
18004	18	4	462
18005	18	5	918
18006	18	6	2076
18007	18	7	1832
18008	18	8	6258
18009	18	9	12994
18010	18	10	2315
18011	18	11	4010
18012	18	12	3394
18013	18	13	4931
18014	18	14	1256
18015	18	15	11947
18016	18	16	8809
18017	18	17	28821
18018	18	18	61835
18019	18	19	481
19001	19	1	9555
19002	19	2	3786
19003	19	3	12044
19004	19	4	2731
19005	19	5	2080
19006	19	6	3077
19007	19	7	546
19008	19	8	1793
19009	19	9	1493
19010	19	10	3854
19011	19	11	20716
19012	19	12	5957
19013	19	13	2845
19014	19	14	627
19015	19	15	3004
19016	19	16	665
19017	19	17	981
19018	19	18	342
19019	19	19	99723
